agency_cd,site_no,Date,X_72137_00003,X_72137_00003_cd
USGS,11337080,2021-10-23,-1370,P
USGS,11337080,2021-10-24,-2310,P
USGS,11337080,2021-10-25,449,P
USGS,11337080,2021-10-26,231,P
USGS,11337080,2021-10-27,-731,P
USGS,11337080,2021-10-28,-1630,P
USGS,11337080,2021-10-29,-2790,P
USGS,11337080,2021-10-30,-3150,P
USGS,11337080,2021-10-31,-2890,P
USGS,11337080,2021-11-01,-2940,P
USGS,11337080,2021-11-02,-2670,P
USGS,11337080,2021-11-03,-2670,P
USGS,11337080,2021-11-04,-2330,P
USGS,11337080,2021-11-05,-2010,P
USGS,11337080,2021-11-06,-1890,P
USGS,11337080,2021-11-07,-1900,P
USGS,11337080,2021-11-08,-2120,P
USGS,11337080,2021-11-09,-1560,P
USGS,11337080,2021-11-10,-1010,P
USGS,11337080,2021-11-11,-1540,P
USGS,11337080,2021-11-12,-1890,P
USGS,11337080,2021-11-13,-2340,P
USGS,11337080,2021-11-14,-2700,P
USGS,11337080,2021-11-15,-2910,P
USGS,11337080,2021-11-16,-2490,P
USGS,11337080,2021-11-17,-2110,P
USGS,11337080,2021-11-18,-2000,P
USGS,11337080,2021-11-19,-1510,P
USGS,11337080,2021-11-20,-1030,P
USGS,11337080,2021-11-25,-377,P
USGS,11337080,2021-11-26,-927,P
USGS,11337080,2021-11-27,-709,P
USGS,11337080,2021-11-28,-878,P
USGS,11337080,2021-11-29,-1280,P
USGS,11337080,2021-11-30,-1500,P
USGS,11337190,1994-05-14,1270,A
USGS,11337190,1994-05-15,3530,A
USGS,11337190,1994-05-16,3160,A
USGS,11337190,1994-05-17,2930,A
USGS,11337190,1994-05-18,3070,A
USGS,11337190,1994-05-19,3960,A
USGS,11337190,1994-05-20,2030,A
USGS,11337190,1994-05-21,561,A
USGS,11337190,1994-05-22,2000,A
USGS,11337190,1994-05-23,1210,A
USGS,11337190,1994-05-24,158,A
USGS,11337190,1994-05-25,2950,A
USGS,11337190,1994-05-26,5160,A
USGS,11337190,1994-05-27,4140,A
USGS,11337190,1994-05-28,5010,A
USGS,11337190,1994-05-29,5290,A
USGS,11337190,1994-05-30,2560,A
USGS,11337190,1994-05-31,4500,A
USGS,11337190,1994-06-01,4690,A
USGS,11337190,1994-06-02,712,A
USGS,11337190,1994-06-03,438,A
USGS,11337190,1994-06-04,376,A
USGS,11337190,1994-06-05,-1740,A
USGS,11337190,1994-06-06,-150,A
USGS,11337190,1994-06-07,1300,A
USGS,11337190,1994-06-08,474,A
USGS,11337190,1994-06-09,563,A
USGS,11337190,1994-06-10,558,A
USGS,11337190,1994-06-11,2410,A
USGS,11337190,1994-06-12,7370,A
USGS,11337190,1994-06-13,8830,A
USGS,11337190,1994-06-14,8060,A
USGS,11337190,1994-06-15,5720,A
USGS,11337190,1994-06-16,5380,A
USGS,11337190,1994-06-17,1890,A
USGS,11337190,1994-06-18,1320,A
USGS,11337190,1994-06-19,782,A
USGS,11337190,1994-06-20,3500,A
USGS,11337190,1994-06-21,4320,A
USGS,11337190,1994-06-22,3320,A
USGS,11337190,1994-06-23,4470,A
USGS,11337190,1994-06-24,4920,A
USGS,11337190,1994-06-25,6340,A
USGS,11337190,1994-06-26,8180,A
USGS,11337190,1994-06-27,5430,A
USGS,11337190,1994-06-28,4050,A
USGS,11337190,1994-06-29,3750,A
USGS,11337190,1994-06-30,3040,A
USGS,11337190,1994-07-01,2060,A
USGS,11337190,1994-07-02,1480,A
USGS,11337190,1994-07-03,2390,A
USGS,11337190,1994-07-04,3970,A
USGS,11337190,1994-07-05,4710,A
USGS,11337190,1994-07-06,3110,A
USGS,11337190,1994-07-07,1870,A
USGS,11337190,1994-07-08,3690,A
USGS,11337190,1994-07-09,4530,A
USGS,11337190,1994-07-10,4420,A
USGS,11337190,1994-07-11,5530,A
USGS,11337190,1994-07-12,5120,A
USGS,11337190,1994-07-13,3950,A
USGS,11337190,1994-07-14,2280,A
USGS,11337190,1994-07-15,1280,A
USGS,11337190,1994-07-16,3570,A
USGS,11337190,1994-07-17,1510,A
USGS,11337190,1994-07-18,871,A
USGS,11337190,1994-07-19,2140,A
USGS,11337190,1994-07-20,4510,A
USGS,11337190,1994-07-21,5540,A
USGS,11337190,1994-07-22,4400,A
USGS,11337190,1994-07-23,6440,A
USGS,11337190,1994-07-24,7280,A
USGS,11337190,1994-07-25,6240,A
USGS,11337190,1994-07-26,1460,A
USGS,11337190,1994-07-27,1010,A
USGS,11337190,1994-07-28,2100,A
USGS,11337190,1994-07-29,697,A
USGS,11337190,1994-07-30,5.27,A
USGS,11337190,1994-07-31,1650,A
USGS,11337190,1994-08-01,4710,A
USGS,11337190,1994-08-02,2190,A
USGS,11337190,1994-08-03,1440,A
USGS,11337190,1994-08-04,3390,A
USGS,11337190,1994-08-05,3690,A
USGS,11337190,1994-08-06,3150,A
USGS,11337190,1994-08-07,2660,A
USGS,11337190,1994-08-08,5910,A
USGS,11337190,1994-08-09,5590,A
USGS,11337190,1994-08-10,4540,A
USGS,11337190,1994-08-11,3540,A
USGS,11337190,1994-08-12,3700,A
USGS,11337190,1994-08-13,4620,A
USGS,11337190,1994-08-14,2700,A
USGS,11337190,1994-08-15,1290,A
USGS,11337190,1994-08-16,2010,A
USGS,11337190,1994-08-17,2920,A
USGS,11337190,1994-08-18,6540,A
USGS,11337190,1994-08-19,8160,A
USGS,11337190,1994-08-20,6910,A
USGS,11337190,1994-08-21,7320,A
USGS,11337190,1994-08-22,5830,A
USGS,11337190,1994-08-23,3210,A
USGS,11337190,1994-08-24,1780,A
USGS,11337190,1994-08-25,1830,A
USGS,11337190,1994-08-26,2550,A
USGS,11337190,1994-08-27,1650,A
USGS,11337190,1994-08-28,2600,A
USGS,11337190,1994-08-29,1190,A
USGS,11337190,1994-08-30,-2070,A
USGS,11337190,1994-08-31,921,A
USGS,11337190,1994-09-01,3020,A
USGS,11337190,1994-09-02,3510,A
USGS,11337190,1994-09-03,4390,A
USGS,11337190,1994-09-04,3400,A
USGS,11337190,1994-09-05,580,A
USGS,11337190,1994-09-06,-498,A
USGS,11337190,1994-09-07,894,A
USGS,11337190,1994-09-08,2780,A
USGS,11337190,1994-09-09,2760,A
USGS,11337190,1994-09-10,1230,A
USGS,11337190,1994-09-11,1280,A
USGS,11337190,1994-09-12,73.8,A
USGS,11337190,1994-09-13,957,A
USGS,11337190,1994-09-14,2790,A
USGS,11337190,1994-09-15,1940,A
USGS,11337190,1994-09-16,-564,A
USGS,11337190,1994-09-17,1310,A
USGS,11337190,1994-09-18,5480,A
USGS,11337190,1994-09-19,3440,A
USGS,11337190,1994-09-20,5170,A
USGS,11337190,1994-09-21,5620,A
USGS,11337190,1994-09-22,6850,A
USGS,11337190,1994-09-23,8260,A
USGS,11337190,1994-09-24,4460,A
USGS,11337190,1994-09-25,4790,A
USGS,11337190,1994-09-26,1650,A
USGS,11337190,1994-09-27,1690,A
USGS,11337190,1994-09-28,3620,A
USGS,11337190,1994-09-29,399,A
USGS,11337190,1994-09-30,-374,A
USGS,11337190,1994-10-01,610,A
USGS,11337190,1994-10-02,-1550,A
USGS,11337190,1994-10-03,-992,A
USGS,11337190,1994-10-04,4330,A
USGS,11337190,1994-10-05,4350,A
USGS,11337190,1994-10-06,3350,A
USGS,11337190,1994-10-07,4620,A
USGS,11337190,1994-10-08,3840,A
USGS,11337190,1994-10-09,1860,A
USGS,11337190,1994-10-10,2980,A
USGS,11337190,1994-10-11,5910,A
USGS,11337190,1994-10-12,3370,A
USGS,11337190,1994-10-13,2530,A
USGS,11337190,1994-10-14,457,A
USGS,11337190,1994-10-15,4810,A
USGS,11337190,1994-10-16,3350,A
USGS,11337190,1994-10-17,1230,A
USGS,11337190,1994-10-18,1270,A
USGS,11337190,1994-10-19,3190,A
USGS,11337190,1994-10-20,5630,A
USGS,11337190,1994-10-21,4770,A
USGS,11337190,1994-10-22,3600,A
USGS,11337190,1994-10-23,3230,A
USGS,11337190,1994-10-24,4350,A
USGS,11337190,1994-10-25,6910,A
USGS,11337190,1994-10-26,7580,A
USGS,11337190,1994-10-27,5540,A
USGS,11337190,1994-11-19,3750,A
USGS,11337190,1994-11-20,2020,A
USGS,11337190,1994-11-21,3170,A
USGS,11337190,1994-11-22,4810,A
USGS,11337190,1994-11-23,1580,A
USGS,11337190,1994-11-24,-572,A
USGS,11337190,1994-11-25,2140,A
USGS,11337190,1994-11-26,6400,A
USGS,11337190,1994-11-27,4480,A
USGS,11337190,1994-11-28,833,A
USGS,11337190,1994-11-29,-286,A
USGS,11337190,1994-11-30,-1220,A
USGS,11337190,1994-12-01,90.2,A
USGS,11337190,1994-12-02,3310,A
USGS,11337190,1994-12-03,5050,A
USGS,11337190,1994-12-04,10700,A
USGS,11337190,1994-12-05,12900,A
USGS,11337190,1994-12-06,13300,A
USGS,11337190,1994-12-07,11600,A
USGS,11337190,1994-12-08,4440,A
USGS,11337190,1994-12-09,-1190,A
USGS,11337190,1994-12-10,-3880,A
USGS,11337190,1994-12-11,-3280,A
USGS,11337190,1994-12-12,-32.7,A
USGS,11337190,1994-12-13,2950,A
USGS,11337190,1994-12-14,3710,A
USGS,11337190,1994-12-15,3390,A
USGS,11337190,1994-12-16,3130,A
USGS,11337190,1994-12-17,-481,A
USGS,11337190,1994-12-18,718,A
USGS,11337190,1994-12-19,4430,A
USGS,11337190,1994-12-20,4140,A
USGS,11337190,1994-12-21,4440,A
USGS,11337190,1994-12-22,2970,A
USGS,11337190,1994-12-23,-928,A
USGS,11337190,1994-12-24,-765,A
USGS,11337190,1994-12-25,2350,A
USGS,11337190,1994-12-26,432,A
USGS,11337190,1994-12-27,-2010,A
USGS,11337190,1994-12-28,-1220,A
USGS,11337190,1994-12-29,-544,A
USGS,11337190,1994-12-30,1340,A
USGS,11337190,1994-12-31,2050,A
USGS,11337190,1995-01-01,2640,A
USGS,11337190,1995-01-02,1650,A
USGS,11337190,1995-01-03,2440,A
USGS,11337190,1995-01-04,1890,A
USGS,11337190,1995-01-05,3120,A
USGS,11337190,1995-01-06,6400,A
USGS,11337190,1995-01-07,2140,A
USGS,11337190,1995-01-08,2670,A
USGS,11337190,1995-01-09,2330,A
USGS,11337190,1995-01-10,11200,A
USGS,11337190,1995-01-11,24500,A
USGS,11337190,1995-01-12,27400,A
USGS,11337190,1995-01-13,25200,A
USGS,11337190,1995-01-14,26000,A
USGS,11337190,1995-01-15,30400,A
USGS,11337190,1995-01-16,33800,A
USGS,11337190,1995-01-17,32400,A
USGS,11337190,1995-01-18,27800,A
USGS,11337190,1995-01-19,20700,A
USGS,11337190,1995-01-20,16800,A
USGS,11337190,1995-01-21,18100,A
USGS,11337190,1995-01-22,14100,A
USGS,11337190,1995-01-23,15800,A
USGS,11337190,1995-01-24,16900,A
USGS,11337190,1995-01-25,18200,A
USGS,11337190,1995-01-26,23300,A
USGS,11337190,1995-01-27,28500,A
USGS,11337190,1995-01-28,31500,A
USGS,11337190,1995-01-29,33100,A
USGS,11337190,1995-01-30,31300,A
USGS,11337190,1995-01-31,28900,A
USGS,11337190,1995-02-01,27300,A
USGS,11337190,1995-02-02,25500,A
USGS,11337190,1995-02-03,22100,A
USGS,11337190,1995-02-04,19500,A
USGS,11337190,1995-02-05,19400,A
USGS,11337190,1995-02-06,18300,A
USGS,11337190,1995-02-07,17100,A
USGS,11337190,1995-02-08,16800,A
USGS,11337190,1995-02-09,16900,A
USGS,11337190,1995-02-10,16800,A
USGS,11337190,1995-02-11,16200,A
USGS,11337190,1995-02-12,14900,A
USGS,11337190,1995-02-13,15100,A
USGS,11337190,1995-02-14,19100,A
USGS,11337190,1995-02-15,18400,A
USGS,11337190,1995-02-16,16500,A
USGS,11337190,1995-02-17,14800,A
USGS,11337190,1995-02-18,14500,A
USGS,11337190,1995-02-19,12100,A
USGS,11337190,1995-02-20,9020,A
USGS,11337190,1995-02-21,8190,A
USGS,11337190,1995-02-22,9430,A
USGS,11337190,1995-02-23,11300,A
USGS,11337190,1995-02-24,10800,A
USGS,11337190,1995-02-25,9590,A
USGS,11337190,1995-02-26,8730,A
USGS,11337190,1995-02-27,9110,A
USGS,11337190,1995-02-28,8480,A
USGS,11337190,1995-03-01,6580,A
USGS,11337190,1995-03-02,6760,A
USGS,11337190,1995-03-03,9940,A
USGS,11337190,1995-03-04,11000,A
USGS,11337190,1995-03-05,11400,A
USGS,11337190,1995-03-06,13000,A
USGS,11337190,1995-03-07,10100,A
USGS,11337190,1995-03-08,4020,A
USGS,11337190,1995-03-09,6940,A
USGS,11337190,1995-03-10,18300,A
USGS,11337190,1995-03-11,37900,A
USGS,11337190,1995-03-12,53900,A
USGS,11337190,1995-03-13,66900,A
USGS,11337190,1995-03-14,71700,A
USGS,11337190,1995-03-15,68400,A
USGS,11337190,1995-03-16,64200,A
USGS,11337190,1995-03-17,64500,A
USGS,11337190,1995-03-18,64500,A
USGS,11337190,1995-03-19,60100,A
USGS,11337190,1995-03-20,57800,A
USGS,11337190,1995-03-21,60700,A
USGS,11337190,1995-03-22,63200,A
USGS,11337190,1995-03-23,72700,A
USGS,11337190,1995-03-24,77700,A
USGS,11337190,1995-03-25,72600,A
USGS,11337190,1995-03-26,63400,A
USGS,11337190,1995-03-27,53700,A
USGS,11337190,1995-03-28,48100,A
USGS,11337190,1995-03-29,45400,A
USGS,11337190,1995-03-30,43200,A
USGS,11337190,1995-03-31,40200,A
USGS,11337190,1995-04-01,37200,A
USGS,11337190,1995-04-02,35200,A
USGS,11337190,1995-04-03,32700,A
USGS,11337190,1995-04-04,31200,A
USGS,11337190,1995-04-05,29100,A
USGS,11337190,1995-04-06,30300,A
USGS,11337190,1995-04-07,30600,A
USGS,11337190,1995-12-02,8690,A
USGS,11337190,1995-12-03,9000,A
USGS,11337190,1995-12-04,8410,A
USGS,11337190,1995-12-05,8140,A
USGS,11337190,1995-12-06,8660,A
USGS,11337190,1995-12-07,8970,A
USGS,11337190,1995-12-08,10300,A
USGS,11337190,1995-12-09,9640,A
USGS,11337190,1995-12-10,6990,A
USGS,11337190,1995-12-11,5370,A
USGS,11337190,1995-12-12,6180,A
USGS,11337190,1995-12-13,20300,A
USGS,11337190,1995-12-14,16900,A
USGS,11337190,1995-12-15,12800,A
USGS,11337190,1995-12-16,12300,A
USGS,11337190,1995-12-17,11000,A
USGS,11337190,1995-12-18,10100,A
USGS,11337190,1995-12-19,11100,A
USGS,11337190,1995-12-20,12500,A
USGS,11337190,1995-12-21,13000,A
USGS,11337190,1995-12-22,11400,A
USGS,11337190,1995-12-23,11700,A
USGS,11337190,1995-12-24,12200,A
USGS,11337190,1995-12-25,10400,A
USGS,11337190,1995-12-26,9660,A
USGS,11337190,1995-12-27,9910,A
USGS,11337190,1995-12-28,11100,A
USGS,11337190,1995-12-29,10300,A
USGS,11337190,1995-12-30,7340,A
USGS,11337190,1995-12-31,6740,A
USGS,11337190,1996-01-01,8060,A
USGS,11337190,1996-01-02,7520,A
USGS,11337190,1996-01-03,5080,A
USGS,11337190,1996-01-04,4980,A
USGS,11337190,1996-01-05,5550,A
USGS,11337190,1996-01-06,5240,A
USGS,11337190,1996-01-07,3220,A
USGS,11337190,1996-01-08,2600,A
USGS,11337190,1996-01-09,3140,A
USGS,11337190,1996-01-10,4280,A
USGS,11337190,1996-01-11,4250,A
USGS,11337190,1996-01-12,2260,A
USGS,11337190,1996-01-13,1660,A
USGS,11337190,1996-01-14,2150,A
USGS,11337190,1996-01-15,319,A
USGS,11337190,1996-01-16,-2960,A
USGS,11337190,1996-01-17,8490,A
USGS,11337190,1996-01-18,7560,A
USGS,11337190,1996-01-19,10500,A
USGS,11337190,1996-01-20,10200,A
USGS,11337190,1996-01-21,8980,A
USGS,11337190,1996-01-22,13700,A
USGS,11337190,1996-01-23,13300,A
USGS,11337190,1996-01-24,8980,A
USGS,11337190,1996-01-25,12800,A
USGS,11337190,1996-01-26,13400,A
USGS,11337190,1996-01-27,13000,A
USGS,11337190,1996-01-28,17600,A
USGS,11337190,1996-01-29,16700,A
USGS,11337190,1996-01-30,16300,A
USGS,11337190,1996-01-31,16500,A
USGS,11337190,1996-02-01,19500,A
USGS,11337190,1996-02-02,23800,A
USGS,11337190,1996-02-03,22400,A
USGS,11337190,1996-02-04,22500,A
USGS,11337190,1996-02-05,31800,A
USGS,11337190,1996-02-06,34000,A
USGS,11337190,1996-02-07,35300,A
USGS,11337190,1996-02-08,33500,A
USGS,11337190,1996-02-09,30300,A
USGS,11337190,1996-02-10,30500,A
USGS,11337190,1996-02-11,28800,A
USGS,11337190,1996-02-12,27900,A
USGS,11337190,1996-02-13,26600,A
USGS,11337190,1996-02-14,25100,A
USGS,11337190,1996-02-15,25400,A
USGS,11337190,1996-02-16,25400,A
USGS,11337190,1996-02-17,27800,A
USGS,11337190,1996-02-18,29400,A
USGS,11337190,1996-02-19,28200,A
USGS,11337190,1996-02-20,34700,A
USGS,11337190,1996-02-21,40100,A
USGS,11337190,1996-02-22,48300,A
USGS,11337190,1996-02-23,49300,A
USGS,11337190,1996-02-24,47400,A
USGS,11337190,1996-02-25,47600,A
USGS,11337190,1996-02-26,47300,A
USGS,11337190,1996-02-27,44400,A
USGS,11337190,1996-02-28,37800,A
USGS,11337190,1996-02-29,37800,A
USGS,11337190,1996-03-01,33900,A
USGS,11337190,1996-03-02,31200,A
USGS,11337190,1996-03-03,30600,A
USGS,11337190,1996-03-04,29800,A
USGS,11337190,1996-03-05,38500,A
USGS,11337190,1996-03-06,41700,A
USGS,11337190,1996-03-07,39200,A
USGS,11337190,1996-03-08,37800,A
USGS,11337190,1996-03-09,37100,A
USGS,11337190,1996-03-10,36900,A
USGS,11337190,1996-03-11,35100,A
USGS,11337190,1996-03-12,32700,A
USGS,11337190,1996-03-13,35800,A
USGS,11337190,1996-03-14,38700,A
USGS,11337190,1996-03-15,35300,A
USGS,11337190,1996-03-16,34100,A
USGS,11337190,1996-03-17,35000,A
USGS,11337190,1996-03-18,33400,A
USGS,11337190,1996-03-19,32500,A
USGS,11337190,1996-03-20,31600,A
USGS,11337190,1996-03-21,28700,A
USGS,11337190,1996-03-22,27100,A
USGS,11337190,1996-03-23,28600,A
USGS,11337190,1996-03-24,23100,A
USGS,11337190,1996-03-25,23300,A
USGS,11337190,1996-03-26,21900,A
USGS,11337190,1996-03-27,16300,A
USGS,11337190,1996-03-28,16500,A
USGS,11337190,1996-03-29,19700,A
USGS,11337190,1996-03-30,19000,A
USGS,11337190,1996-03-31,15500,A
USGS,11337190,1996-04-01,17900,A
USGS,11337190,1996-04-02,19200,A
USGS,11337190,1996-04-03,20300,A
USGS,11337190,1996-04-04,20100,A
USGS,11337190,1996-04-05,18100,A
USGS,11337190,1996-04-06,16400,A
USGS,11337190,1996-04-07,14000,A
USGS,11337190,1996-04-08,13300,A
USGS,11337190,1996-04-09,17600,A
USGS,11337190,1996-04-10,14100,A
USGS,11337190,1996-04-11,13900,A
USGS,11337190,1996-04-12,13100,A
USGS,11337190,1996-04-13,12700,A
USGS,11337190,1996-04-14,11600,A
USGS,11337190,1996-04-15,12100,A
USGS,11337190,1996-04-16,14900,A
USGS,11337190,1996-04-17,17000,A
USGS,11337190,1996-04-18,18000,A
USGS,11337190,1996-04-19,19500,A
USGS,11337190,1996-04-20,17400,A
USGS,11337190,1996-04-21,17200,A
USGS,11337190,1996-04-22,18200,A
USGS,11337190,1996-04-23,16300,A
USGS,11337190,1996-04-24,15100,A
USGS,11337190,1996-04-25,15500,A
USGS,11337190,1996-04-26,13800,A
USGS,11337190,1996-04-27,12000,A
USGS,11337190,1996-04-28,13100,A
USGS,11337190,1996-04-29,15100,A
USGS,11337190,1996-04-30,17000,A
USGS,11337190,1996-05-01,16200,A
USGS,11337190,1996-05-02,16500,A
USGS,11337190,1996-05-03,17200,A
USGS,11337190,1996-05-04,14900,A
USGS,11337190,1996-05-05,17400,A
USGS,11337190,1996-05-06,18800,A
USGS,11337190,1996-05-07,20900,A
USGS,11337190,1996-05-08,21200,A
USGS,11337190,1996-05-09,21600,A
USGS,11337190,1996-05-10,21000,A
USGS,11337190,1996-05-11,18100,A
USGS,11337190,1996-05-12,16600,A
USGS,11337190,1996-05-13,17000,A
USGS,11337190,1996-05-14,19100,A
USGS,11337190,1996-05-15,20200,A
USGS,11337190,1996-05-16,22700,A
USGS,11337190,1996-05-17,27500,A
USGS,11337190,1996-05-18,31800,A
USGS,11337190,1996-05-19,32000,A
USGS,11337190,1996-05-20,30200,A
USGS,11337190,1996-05-21,28900,A
USGS,11337190,1996-05-22,28300,A
USGS,11337190,1996-05-23,23800,A
USGS,11337190,1996-05-24,20100,A
USGS,11337190,1996-05-25,16300,A
USGS,11337190,1996-05-26,19900,A
USGS,11337190,1996-05-27,22700,A
USGS,11337190,1996-05-28,18100,A
USGS,11337190,1996-05-29,14800,A
USGS,11337190,1996-05-30,11400,A
USGS,11337190,1996-05-31,9130,A
USGS,11337190,1996-06-01,7710,A
USGS,11337190,1996-06-02,7670,A
USGS,11337190,1996-06-03,5040,A
USGS,11337190,1996-06-04,9950,A
USGS,11337190,1996-06-05,9180,A
USGS,11337190,1996-06-06,4020,A
USGS,11337190,1996-06-07,6510,A
USGS,11337190,1996-06-08,10400,A
USGS,11337190,1996-06-09,11600,A
USGS,11337190,1996-06-10,12600,A
USGS,11337190,1996-06-11,13300,A
USGS,11337190,1996-06-12,16100,A
USGS,11337190,1996-06-13,19600,A
USGS,11337190,1996-06-14,15900,A
USGS,11337190,1996-06-15,15000,A
USGS,11337190,1996-06-16,16600,A
USGS,11337190,1996-06-17,18000,A
USGS,11337190,1996-06-18,14200,A
USGS,11337190,1996-06-19,12900,A
USGS,11337190,1996-06-20,15500,A
USGS,11337190,1996-06-21,16900,A
USGS,11337190,1996-06-22,14100,A
USGS,11337190,1996-06-23,13000,A
USGS,11337190,1996-06-24,13800,A
USGS,11337190,1996-06-25,9720,A
USGS,11337190,1996-06-26,5440,A
USGS,11337190,1996-06-27,6410,A
USGS,11337190,1996-06-28,5640,A
USGS,11337190,1996-06-29,6840,A
USGS,11337190,1996-06-30,7790,A
USGS,11337190,1996-07-01,5610,A
USGS,11337190,1996-07-02,4300,A
USGS,11337190,1996-07-03,7960,A
USGS,11337190,1996-07-04,10100,A
USGS,11337190,1996-07-05,8250,A
USGS,11337190,1996-07-06,5050,A
USGS,11337190,1996-07-07,1780,A
USGS,11337190,1996-07-08,3260,A
USGS,11337190,1996-07-09,2820,A
USGS,11337190,1996-07-10,2010,A
USGS,11337190,1996-07-11,3370,A
USGS,11337190,1996-07-12,2820,A
USGS,11337190,1996-07-13,1740,A
USGS,11337190,1996-07-14,3100,A
USGS,11337190,1996-07-15,5010,A
USGS,11337190,1996-07-16,6610,A
USGS,11337190,1996-07-17,7850,A
USGS,11337190,1996-07-18,7390,A
USGS,11337190,1996-07-19,5480,A
USGS,11337190,1996-07-20,4550,A
USGS,11337190,1996-07-21,3760,A
USGS,11337190,1996-07-22,2050,A
USGS,11337190,1996-07-23,2070,A
USGS,11337190,1996-07-24,1330,A
USGS,11337190,1996-07-25,1740,A
USGS,11337190,1996-07-26,2980,A
USGS,11337190,1996-07-27,7610,A
USGS,11337190,1996-07-28,6070,A
USGS,11337190,1996-07-29,3540,A
USGS,11337190,1996-07-30,5220,A
USGS,11337190,1996-07-31,7570,A
USGS,11337190,1996-08-01,7110,A
USGS,11337190,1996-08-02,6870,A
USGS,11337190,1996-08-03,6070,A
USGS,11337190,1996-08-04,4650,A
USGS,11337190,1996-08-05,4120,A
USGS,11337190,1996-08-06,5190,A
USGS,11337190,1996-08-07,3490,A
USGS,11337190,1996-08-08,4710,A
USGS,11337190,1996-08-09,4510,A
USGS,11337190,1996-08-10,4170,A
USGS,11337190,1996-08-11,7870,A
USGS,11337190,1996-08-12,8650,A
USGS,11337190,1996-08-13,7690,A
USGS,11337190,1996-08-14,6900,A
USGS,11337190,1996-08-15,6480,A
USGS,11337190,1996-08-16,4190,A
USGS,11337190,1996-08-17,5550,A
USGS,11337190,1996-08-18,7740,A
USGS,11337190,1996-08-19,8090,A
USGS,11337190,1996-08-20,7860,A
USGS,11337190,1996-08-21,3450,A
USGS,11337190,1996-08-22,2250,A
USGS,11337190,1996-08-23,2090,A
USGS,11337190,1996-08-24,1370,A
USGS,11337190,1996-08-25,3700,A
USGS,11337190,1996-08-26,5450,A
USGS,11337190,1996-08-27,9220,A
USGS,11337190,1996-08-28,8770,A
USGS,11337190,1996-08-29,7040,A
USGS,11337190,1996-08-30,6770,A
USGS,11337190,1996-08-31,6840,A
USGS,11337190,1996-09-01,5420,A
USGS,11337190,1996-09-02,5070,A
USGS,11337190,1996-09-03,6200,A
USGS,11337190,1996-09-04,6410,A
USGS,11337190,1996-09-05,6710,A
USGS,11337190,1996-09-06,4490,A
USGS,11337190,1996-09-07,5160,A
USGS,11337190,1996-09-08,4860,A
USGS,11337190,1996-09-09,4050,A
USGS,11337190,1996-09-10,5720,A
USGS,11337190,1996-09-11,6820,A
USGS,11337190,1996-09-12,7080,A
USGS,11337190,1996-09-13,5200,A
USGS,11337190,1996-09-14,5560,A
USGS,11337190,1996-09-15,5570,A
USGS,11337190,1996-09-16,6110,A
USGS,11337190,1996-09-17,3890,A
USGS,11337190,1996-09-18,3380,A
USGS,11337190,1996-09-19,3730,A
USGS,11337190,1996-09-20,3100,A
USGS,11337190,1996-09-21,2560,A
USGS,11337190,1996-09-22,4660,A
USGS,11337190,1996-09-23,3830,A
USGS,11337190,1996-09-24,5640,A
USGS,11337190,1996-09-25,4240,A
USGS,11337190,1996-09-26,3200,A
USGS,11337190,1996-09-27,7150,A
USGS,11337190,1996-09-28,7520,A
USGS,11337190,1996-09-29,4980,A
USGS,11337190,1996-09-30,4070,A
USGS,11337190,1996-10-01,6790,A
USGS,11337190,1996-10-02,7130,A
USGS,11337190,1996-10-03,7550,A
USGS,11337190,1996-10-04,6150,A
USGS,11337190,1996-10-05,6830,A
USGS,11337190,1996-10-06,6610,A
USGS,11337190,1996-10-07,5060,A
USGS,11337190,1996-10-08,5050,A
USGS,11337190,1996-10-09,2520,A
USGS,11337190,1996-10-10,5200,A
USGS,11337190,1996-10-11,5710,A
USGS,11337190,1996-10-12,4370,A
USGS,11337190,1996-10-13,7230,A
USGS,11337190,1996-10-14,7390,A
USGS,11337190,1996-10-15,4100,A
USGS,11337190,1996-10-16,5010,A
USGS,11337190,1996-10-17,3440,A
USGS,11337190,1996-10-18,1860,A
USGS,11337190,1996-10-19,4610,A
USGS,11337190,1996-10-20,5990,A
USGS,11337190,1996-10-21,5960,A
USGS,11337190,1996-10-22,3620,A
USGS,11337190,1996-10-23,3150,A
USGS,11337190,1996-10-24,3890,A
USGS,11337190,1996-10-25,4460,A
USGS,11337190,1996-10-26,7540,A
USGS,11337190,1996-10-27,4790,A
USGS,11337190,1996-10-28,3610,A
USGS,11337190,1996-10-29,7690,A
USGS,11337190,1996-10-30,8320,A
USGS,11337190,1996-10-31,9860,A
USGS,11337190,1996-11-01,8280,A
USGS,11337190,1996-11-02,5340,A
USGS,11337190,1996-11-03,6820,A
USGS,11337190,1996-11-04,6970,A
USGS,11337190,1996-11-05,5690,A
USGS,11337190,1996-11-06,6650,A
USGS,11337190,1996-11-07,6170,A
USGS,11337190,1996-11-08,4600,A
USGS,11337190,1996-11-09,3470,A
USGS,11337190,1996-11-10,3660,A
USGS,11337190,1996-11-11,5060,A
USGS,11337190,1996-11-12,6180,A
USGS,11337190,1996-11-13,4030,A
USGS,11337190,1996-11-14,3850,A
USGS,11337190,1996-11-15,5500,A
USGS,11337190,1996-11-16,9240,A
USGS,11337190,1996-11-17,8470,A
USGS,11337190,1996-11-18,7830,A
USGS,11337190,1996-11-19,6640,A
USGS,11337190,1996-11-20,7190,A
