Source,Station,Latitude,Longitude,Region,SubRegion,YearAdj,Season,Month,Date,Datetime,DissAmmonia_Sign,DissAmmonia,DissNitrateNitrite_Sign,DissNitrateNitrite,DissOrthophos_Sign,DissOrthophos
USGS-SFBP,653,38.105,-121.72,Confluence,Sacramento River near Rio Vista,1992,Summer,6,1992-06-16,1992-06-17T00:22:00Z,=,0.04580289,=,0.43939959,=,0.1115064
USGS-SFBP,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1992,Summer,6,1992-06-16,1992-06-17T00:52:00Z,=,0.05490744,=,0.43449714,=,0.09818758
USGS-SFBP,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1992,Summer,6,1992-06-16,1992-06-16T21:30:00Z,=,0.08922459,=,0.47567772,=,0.1564187
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1992,Summer,6,1992-06-18,1992-06-18T18:05:00Z,=,0.04,=,0.38,=,NA
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1992,Summer,6,1992-06-19,1992-06-19T15:30:00Z,=,0.37,=,0.1,=,NA
EMP,C7,37.78607,-121.3077,SouthCentral,Upper San Joaquin River,1992,Summer,6,1992-06-19,1992-06-19T18:25:00Z,< (estimated),0.01,< (estimated),0.01,=,NA
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1992,Summer,6,1992-06-19,1992-06-19T16:35:00Z,=,0.01,=,0.07,=,NA
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1992,Summer,6,1992-06-22,1992-06-22T21:40:00Z,=,0.02,=,0.36,=,NA
EMP,MD7A,38.11382,-121.498,SouthCentral,Lower Mokelumne River,1992,Summer,6,1992-06-22,1992-06-22T17:55:00Z,=,0.29,=,0.27,=,NA
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1992,Summer,6,1992-06-22,1992-06-22T19:40:00Z,=,0.03,=,0.7,=,NA
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1992,Summer,6,1992-06-23,1992-06-23T20:30:00Z,=,0.06,=,0.3,=,NA
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1992,Summer,6,1992-06-23,1992-06-23T22:00:00Z,=,0.05,=,0.32,=,NA
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1992,Summer,6,1992-06-23,1992-06-23T18:45:00Z,=,0.06,=,0.44,=,NA
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1992,Summer,6,1992-06-23,1992-06-23T19:25:00Z,=,0.08,=,0.44,=,NA
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1992,Summer,6,1992-06-23,1992-06-23T21:15:00Z,=,0.12,=,0.27,=,NA
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1992,Summer,6,1992-06-23,1992-06-23T18:15:00Z,=,0.05,=,0.44,=,NA
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1992,Summer,6,1992-06-23,1992-06-23T16:25:00Z,=,0.04,=,0.45,=,NA
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1992,Summer,6,1992-06-23,1992-06-23T17:10:00Z,=,0.05,=,0.46,=,NA
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1992,Summer,6,1992-06-24,1992-06-24T21:00:00Z,=,0.05,=,0.45,=,NA
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1992,Summer,6,1992-06-24,1992-06-24T22:05:00Z,=,0.04,=,0.42,=,NA
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1992,Summer,6,1992-06-24,1992-06-24T21:45:00Z,=,0.05,=,0.39,=,NA
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1992,Summer,6,1992-06-24,1992-06-24T22:50:00Z,=,0.02,=,0.39,=,NA
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1992,Summer,6,1992-06-24,1992-06-24T23:15:00Z,=,0.04,=,0.4,=,NA
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1992,Summer,6,1992-06-24,1992-06-24T19:45:00Z,=,0.07,=,0.47,=,NA
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1992,Summer,6,1992-06-24,1992-06-24T20:30:00Z,=,0.05,=,0.46,=,NA
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1992,Summer,7,1992-07-02,1992-07-02T17:15:00Z,=,0.06,=,0.39,=,0.11
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1992,Summer,7,1992-07-03,1992-07-03T15:00:00Z,=,0.26,=,0.09,=,0.09
EMP,C7,37.78607,-121.3077,SouthCentral,Upper San Joaquin River,1992,Summer,7,1992-07-03,1992-07-03T18:05:00Z,< (estimated),0.01,=,0.19,=,0.04
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1992,Summer,7,1992-07-03,1992-07-03T16:10:00Z,=,0.03,=,0.24,=,0.12
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1992,Summer,7,1992-07-07,1992-07-07T22:35:00Z,=,0.01,=,0.35,=,0.1
EMP,MD7A,38.11382,-121.498,SouthCentral,Lower Mokelumne River,1992,Summer,7,1992-07-07,1992-07-07T18:50:00Z,=,0.18,=,0.25,=,0.08
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1992,Summer,7,1992-07-07,1992-07-07T20:35:00Z,=,0.04,=,0.57,=,0.19
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1992,Summer,7,1992-07-08,1992-07-08T22:15:00Z,=,0.03,=,0.39,=,0.1
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1992,Summer,7,1992-07-08,1992-07-08T23:40:00Z,< (estimated),0.01,=,0.37,=,0.1
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1992,Summer,7,1992-07-08,1992-07-08T20:25:00Z,=,0.03,=,0.42,=,0.12
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1992,Summer,7,1992-07-08,1992-07-08T21:10:00Z,=,0.08,=,0.39,=,0.1
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1992,Summer,7,1992-07-08,1992-07-08T23:05:00Z,=,0.1,=,0.33,=,0.09
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1992,Summer,7,1992-07-08,1992-07-08T19:50:00Z,=,0.05,=,0.4,=,0.14
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1992,Summer,7,1992-07-08,1992-07-08T17:55:00Z,=,0.04,=,0.4,=,0.16
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1992,Summer,7,1992-07-08,1992-07-08T18:45:00Z,=,0.04,=,0.4,=,0.15
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1992,Summer,7,1992-07-09,1992-07-09T21:45:00Z,=,0.03,=,0.39,=,0.13
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1992,Summer,7,1992-07-09,1992-07-09T22:55:00Z,=,0.05,=,0.42,=,0.12
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1992,Summer,7,1992-07-09,1992-07-09T22:30:00Z,=,0.04,=,0.4,=,0.09
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1992,Summer,7,1992-07-09,1992-07-09T23:30:00Z,=,0.02,=,0.41,=,0.1
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1992,Summer,7,1992-07-09,1992-07-10T00:00:00Z,=,0.02,=,0.43,=,0.1
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1992,Summer,7,1992-07-09,1992-07-09T20:30:00Z,=,0.05,=,0.38,=,0.15
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1992,Summer,7,1992-07-09,1992-07-09T21:20:00Z,=,0.03,=,0.42,=,0.15
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1992,Summer,7,1992-07-20,1992-07-20T19:40:00Z,=,0.04,=,0.32,=,NA
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1992,Summer,7,1992-07-21,1992-07-21T17:25:00Z,=,0.31,=,0.06,=,NA
EMP,C7,37.78607,-121.3077,SouthCentral,Upper San Joaquin River,1992,Summer,7,1992-07-21,1992-07-21T20:35:00Z,< (estimated),0.01,< (estimated),0.01,=,NA
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1992,Summer,7,1992-07-21,1992-07-21T18:30:00Z,=,0.02,=,0.15,=,NA
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1992,Summer,7,1992-07-22,1992-07-22T22:15:00Z,< (estimated),0.01,=,0.36,=,NA
EMP,MD7A,38.11382,-121.498,SouthCentral,Lower Mokelumne River,1992,Summer,7,1992-07-22,1992-07-22T18:35:00Z,=,0.19,=,0.25,=,NA
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1992,Summer,7,1992-07-22,1992-07-22T20:15:00Z,=,0.03,=,0.67,=,NA
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1992,Summer,7,1992-07-23,1992-07-23T20:45:00Z,=,0.04,=,0.42,=,NA
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1992,Summer,7,1992-07-23,1992-07-23T22:00:00Z,< (estimated),0.01,=,0.41,=,NA
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1992,Summer,7,1992-07-23,1992-07-23T18:55:00Z,=,0.02,=,0.44,=,NA
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1992,Summer,7,1992-07-23,1992-07-23T19:40:00Z,=,0.05,=,0.38,=,NA
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1992,Summer,7,1992-07-23,1992-07-23T21:30:00Z,=,0.09,=,0.34,=,NA
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1992,Summer,7,1992-07-23,1992-07-23T18:25:00Z,=,0.03,=,0.46,=,NA
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1992,Summer,7,1992-07-23,1992-07-23T16:40:00Z,< (estimated),0.01,=,0.51,=,NA
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1992,Summer,7,1992-07-23,1992-07-23T17:25:00Z,< (estimated),0.01,=,0.51,=,NA
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1992,Summer,7,1992-07-24,1992-07-24T20:15:00Z,< (estimated),0.01,=,0.49,=,NA
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1992,Summer,7,1992-07-24,1992-07-24T21:20:00Z,=,0.02,=,0.42,=,NA
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1992,Summer,7,1992-07-24,1992-07-24T21:00:00Z,=,0.02,=,0.41,=,NA
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1992,Summer,7,1992-07-24,1992-07-24T22:00:00Z,< (estimated),0.01,=,0.39,=,NA
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1992,Summer,7,1992-07-24,1992-07-24T22:25:00Z,=,0.01,=,0.42,=,NA
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1992,Summer,7,1992-07-24,1992-07-24T19:10:00Z,< (estimated),0.01,=,0.47,=,NA
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1992,Summer,7,1992-07-24,1992-07-24T19:50:00Z,< (estimated),0.01,=,0.5,=,NA
USGS-SFBP,2,38.063333,-121.851667,Confluence,Confluence,1992,Summer,7,1992-07-28,1992-07-29T00:08:00Z,=,0.00294147,=,0.47791883999999996,=,0.13287846
USGS-SFBP,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1992,Summer,7,1992-07-28,1992-07-28T23:12:00Z,=,0.00322161,=,0.49626801,=,0.14186092
USGS-SFBP,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1992,Summer,7,1992-07-28,1992-07-28T22:50:00Z,=,0.00294147,=,0.49878927,=,0.15270182
USGS-SFBP,653,38.105,-121.72,Confluence,Sacramento River near Rio Vista,1992,Summer,7,1992-07-28,1992-07-29T00:57:00Z,=,0.0196098,=,0.41068524,=,0.11088692000000001
USGS-SFBP,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1992,Summer,7,1992-07-28,1992-07-29T01:25:00Z,=,0.022411200000000003,=,0.36404193,=,0.0944707
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1992,Summer,8,1992-08-03,1992-08-03T20:00:00Z,=,0.03,=,0.3,=,0.09
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1992,Summer,8,1992-08-04,1992-08-04T18:15:00Z,=,0.29,=,0.06,=,0.1
EMP,C7,37.78607,-121.3077,SouthCentral,Upper San Joaquin River,1992,Summer,8,1992-08-04,1992-08-04T21:50:00Z,< (estimated),0.01,=,0.57,=,0.04
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1992,Summer,8,1992-08-04,1992-08-04T19:35:00Z,=,0.01,=,0.11,=,0.1
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1992,Summer,8,1992-08-05,1992-08-05T22:20:00Z,=,0.01,=,0.31,=,0.1
EMP,MD7A,38.11382,-121.498,SouthCentral,Lower Mokelumne River,1992,Summer,8,1992-08-05,1992-08-05T18:30:00Z,=,0.16,=,0.22,=,0.09
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1992,Summer,8,1992-08-05,1992-08-05T20:15:00Z,=,0.03,=,0.58,=,0.18
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1992,Summer,8,1992-08-06,1992-08-06T21:55:00Z,=,0.02,=,0.36,=,0.1
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1992,Summer,8,1992-08-06,1992-08-06T23:10:00Z,=,0.01,=,0.33,=,0.1
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1992,Summer,8,1992-08-06,1992-08-06T20:10:00Z,=,0.02,=,0.39,=,0.12
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1992,Summer,8,1992-08-06,1992-08-06T20:50:00Z,=,0.03,=,0.32,=,0.1
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1992,Summer,8,1992-08-06,1992-08-06T22:40:00Z,=,0.09,=,0.28,=,0.1
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1992,Summer,8,1992-08-06,1992-08-06T19:35:00Z,=,0.01,=,0.41,=,0.13
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1992,Summer,8,1992-08-06,1992-08-06T17:45:00Z,< (estimated),0.01,=,0.43,=,0.15
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1992,Summer,8,1992-08-06,1992-08-06T18:35:00Z,< (estimated),0.01,=,0.53,=,0.15
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1992,Summer,8,1992-08-07,1992-08-07T21:00:00Z,< (estimated),0.01,=,0.48,=,0.15
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1992,Summer,8,1992-08-07,1992-08-07T22:05:00Z,=,0.02,=,0.41,=,0.13
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1992,Summer,8,1992-08-07,1992-08-07T21:45:00Z,=,0.01,=,0.36,=,0.12
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1992,Summer,8,1992-08-07,1992-08-07T22:40:00Z,=,0.01,=,0.34,=,0.11
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1992,Summer,8,1992-08-07,1992-08-07T23:05:00Z,=,0.02,=,0.35,=,0.11
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1992,Summer,8,1992-08-07,1992-08-07T19:55:00Z,< (estimated),0.01,=,0.45,=,0.16
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1992,Summer,8,1992-08-07,1992-08-07T20:35:00Z,< (estimated),0.01,=,0.45,=,0.16
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1992,Summer,8,1992-08-18,1992-08-18T16:10:00Z,=,0.07,=,0.04,=,NA
EMP,C7,37.78607,-121.3077,SouthCentral,Upper San Joaquin River,1992,Summer,8,1992-08-18,1992-08-18T19:10:00Z,< (estimated),0.01,=,0.31,=,NA
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1992,Summer,8,1992-08-18,1992-08-18T17:15:00Z,=,0.03,=,0.09,=,NA
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1992,Summer,8,1992-08-19,1992-08-19T20:35:00Z,=,0.05,=,0.25,=,NA
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1992,Summer,8,1992-08-24,1992-08-25T01:50:00Z,=,0.02,=,0.26,=,NA
EMP,MD7A,38.11382,-121.498,SouthCentral,Lower Mokelumne River,1992,Summer,8,1992-08-24,1992-08-24T22:15:00Z,=,0.15,=,0.2,=,NA
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1992,Summer,8,1992-08-24,1992-08-24T23:50:00Z,=,0.04,=,0.53,=,NA
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1992,Summer,8,1992-08-25,1992-08-26T00:35:00Z,=,0.02,=,0.29,=,NA
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1992,Summer,8,1992-08-25,1992-08-26T01:50:00Z,=,0.03,=,0.28,=,NA
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1992,Summer,8,1992-08-25,1992-08-25T22:55:00Z,< (estimated),0.01,=,0.36,=,NA
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1992,Summer,8,1992-08-25,1992-08-25T23:35:00Z,=,0.03,=,0.28,=,NA
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1992,Summer,8,1992-08-25,1992-08-26T01:25:00Z,=,0.08,=,0.25,=,NA
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1992,Summer,8,1992-08-25,1992-08-25T22:25:00Z,< (estimated),0.01,=,0.43,=,NA
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1992,Summer,8,1992-08-25,1992-08-25T20:35:00Z,< (estimated),0.01,=,0.49,=,NA
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1992,Summer,8,1992-08-25,1992-08-25T21:20:00Z,< (estimated),0.01,=,0.33,=,NA
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1992,Summer,8,1992-08-26,1992-08-27T00:30:00Z,< (estimated),0.01,=,0.36,=,NA
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1992,Summer,8,1992-08-26,1992-08-27T01:35:00Z,< (estimated),0.01,=,0.37,=,NA
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1992,Summer,8,1992-08-26,1992-08-27T01:15:00Z,=,0.01,=,0.23,=,NA
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1992,Summer,8,1992-08-26,1992-08-27T02:15:00Z,=,0.02,=,0.25,=,NA
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1992,Summer,8,1992-08-26,1992-08-27T02:40:00Z,=,0.01,=,0.29,=,NA
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1992,Summer,8,1992-08-26,1992-08-26T23:10:00Z,=,0.02,=,0.44,=,NA
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1992,Summer,8,1992-08-26,1992-08-27T00:05:00Z,< (estimated),0.01,=,0.49,=,NA
USGS-SFBP,2,38.063333,-121.851667,Confluence,Confluence,1992,Summer,8,1992-08-26,1992-08-26T23:48:00Z,=,0.00364182,=,0.45886931999999997,=,0.13504664000000002
USGS-SFBP,3,38.051667,-121.88,Confluence,Confluence,1992,Summer,8,1992-08-26,1992-08-26T23:30:00Z,=,0.00294147,=,0.47189582999999996,=,0.14062196000000002
USGS-SFBP,4,38.048333,-121.935,Suisun Bay,Honker Bay,1992,Summer,8,1992-08-26,1992-08-26T23:07:00Z,=,0.00350175,=,0.47007492000000006,=,0.13969274
USGS-SFBP,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1992,Summer,8,1992-08-26,1992-08-26T22:50:00Z,=,0.00350175,=,0.47147562,=,0.14402910000000002
USGS-SFBP,649,38.06,-121.8,Confluence,Lower Sacramento River,1992,Summer,8,1992-08-26,1992-08-27T00:09:00Z,=,0.0037818900000000004,=,0.42147063,=,0.12606418000000003
USGS-SFBP,653,38.105,-121.72,Confluence,Sacramento River near Rio Vista,1992,Summer,8,1992-08-26,1992-08-27T00:42:00Z,=,0.0084042,=,0.34401191999999997,=,0.108409
USGS-SFBP,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1992,Summer,8,1992-08-26,1992-08-26T22:07:00Z,=,0.16192092000000002,=,0.50579277,=,0.18646348
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1992,Fall,9,1992-09-02,1992-09-02T17:45:00Z,=,0.42,=,0.09,=,0.14
EMP,C7,37.78607,-121.3077,SouthCentral,Upper San Joaquin River,1992,Fall,9,1992-09-02,1992-09-02T21:00:00Z,< (estimated),0.01,=,0.56,=,0.04
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1992,Fall,9,1992-09-02,1992-09-02T21:15:00Z,=,0.02,=,0.27,=,0.09
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1992,Fall,9,1992-09-02,1992-09-02T19:05:00Z,=,0.01,=,0.12,=,0.08
EMP,MD7A,38.11382,-121.498,SouthCentral,Lower Mokelumne River,1992,Fall,9,1992-09-02,1992-09-02T17:40:00Z,=,0.22,=,0.25,=,0.11
EMP,P10A,37.89126,-121.4883,SouthCentral,Middle River,1992,Fall,9,1992-09-02,1992-09-02T20:05:00Z,=,0.04,=,0.22,=,0.08
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1992,Fall,9,1992-09-02,1992-09-02T19:20:00Z,=,0.03,=,0.59,=,0.13
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1992,Fall,9,1992-09-03,1992-09-03T20:05:00Z,=,0.03,=,0.31,=,0.1
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1992,Fall,9,1992-09-03,1992-09-03T18:20:00Z,=,0.02,=,0.36,=,0.12
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1992,Fall,9,1992-09-03,1992-09-03T19:05:00Z,=,0.07,=,0.34,=,0.1
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1992,Fall,9,1992-09-03,1992-09-03T20:50:00Z,=,0.12,=,0.26,=,0.1
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1992,Fall,9,1992-09-03,1992-09-03T17:50:00Z,< (estimated),0.01,=,0.43,=,0.14
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1992,Fall,9,1992-09-03,1992-09-03T15:50:00Z,< (estimated),0.01,=,0.53,=,0.16
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1992,Fall,9,1992-09-03,1992-09-03T16:45:00Z,< (estimated),0.01,=,0.48,=,0.15
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1992,Fall,9,1992-09-08,1992-09-08T23:50:00Z,< (estimated),0.01,=,0.47,=,0.15
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1992,Fall,9,1992-09-08,1992-09-09T01:00:00Z,=,0.02,=,0.36,=,0.12
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1992,Fall,9,1992-09-08,1992-09-09T00:35:00Z,=,0.02,=,0.36,=,0.12
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1992,Fall,9,1992-09-08,1992-09-09T01:45:00Z,=,0.01,=,0.28,=,0.1
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1992,Fall,9,1992-09-08,1992-09-09T02:10:00Z,=,0.02,=,0.31,=,0.1
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1992,Fall,9,1992-09-08,1992-09-08T22:35:00Z,=,0.02,=,0.48,=,0.16
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1992,Fall,9,1992-09-08,1992-09-08T23:20:00Z,< (estimated),0.01,=,0.49,=,0.15
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1992,Fall,9,1992-09-16,1992-09-16T16:35:00Z,=,0.42,=,0.08,=,NA
USGS-CAWSC,11447650,38.456111908,-121.500274658,North,Middle Sacramento River,1992,Fall,9,1992-09-16,1992-09-16T17:00:00Z,=,0.04,=,0.079,=,0.04
EMP,C7,37.78607,-121.3077,SouthCentral,Upper San Joaquin River,1992,Fall,9,1992-09-17,1992-09-17T20:50:00Z,< (estimated),0.01,< (estimated),0.01,=,NA
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1992,Fall,9,1992-09-17,1992-09-17T16:00:00Z,=,0.01,=,0.17,=,NA
EMP,P10A,37.89126,-121.4883,SouthCentral,Middle River,1992,Fall,9,1992-09-17,1992-09-17T17:10:00Z,=,0.03,=,0.27,=,NA
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1992,Fall,9,1992-09-18,1992-09-18T22:00:00Z,< (estimated),0.01,=,0.32,=,NA
EMP,MD7A,38.11382,-121.498,SouthCentral,Lower Mokelumne River,1992,Fall,9,1992-09-18,1992-09-18T18:25:00Z,=,0.22,=,0.23,=,NA
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1992,Fall,9,1992-09-18,1992-09-18T20:05:00Z,=,0.06,=,2.4,=,NA
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1992,Fall,9,1992-09-21,1992-09-21T22:55:00Z,=,0.04,=,0.31,=,NA
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1992,Fall,9,1992-09-21,1992-09-21T21:05:00Z,=,0.05,=,0.37,=,NA
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1992,Fall,9,1992-09-21,1992-09-21T21:50:00Z,=,0.09,=,0.32,=,NA
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1992,Fall,9,1992-09-21,1992-09-21T23:40:00Z,=,0.12,=,0.26,=,NA
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1992,Fall,9,1992-09-21,1992-09-21T20:35:00Z,=,0.04,=,0.42,=,NA
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1992,Fall,9,1992-09-21,1992-09-21T18:25:00Z,=,0.03,=,0.51,=,NA
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1992,Fall,9,1992-09-21,1992-09-21T19:15:00Z,=,0.02,=,0.48,=,NA
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1992,Fall,9,1992-09-22,1992-09-22T21:55:00Z,=,0.02,=,0.48,=,NA
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1992,Fall,9,1992-09-22,1992-09-22T23:00:00Z,=,0.03,=,0.4,=,NA
