YearAdj,Season,Date,InflowSacR,InflowYolo,InflowEast,InflowTotal,Outflow,Export,X2,TotalUSGSOutflow,CacheFlow
1984,Summer,1984-08-20,17600,13,2925,20538,6940,9898,72.8547749652972,NA,NA
1984,Summer,1984-08-21,17800,15,2864,20679,7194,9835,77.9082823416084,NA,NA
1984,Summer,1984-08-22,18200,15,2988,21203,8408,9195,77.0834997830591,NA,NA
1984,Summer,1984-08-23,18400,17,3061,21478,8566,9312,77.000153689891,NA,NA
1984,Summer,1984-08-24,18400,17,3148,21565,8606,9409,77.0957468782135,NA,NA
1984,Summer,1984-08-25,18700,17,3130,21847,8693,9654,77.3284277880068,NA,NA
1984,Summer,1984-08-26,18800,20,3198,22018,9647,8921,77.1428683629463,NA,NA
1984,Summer,1984-08-27,19400,20,3491,22911,9936,9525,77.729333215086,NA,NA
1984,Summer,1984-08-28,19500,21,3326,22847,10785,8662,74.0355775096777,NA,NA
1984,Summer,1984-08-29,19000,19,3160,22179,11731,7098,75.804918532951,NA,NA
1984,Summer,1984-08-30,18300,20,3276,21596,11829,6467,75.4780848204461,NA,NA
1984,Summer,1984-08-31,18100,18,3293,21411,12197,6193,74.2145103747946,NA,NA
1984,Fall,1984-09-01,18000,18,3283,21301,13834,6788,72.2181244427818,NA,NA
1984,Fall,1984-09-02,18300,18,3398,21716,13085,7952,72.1615602438762,NA,NA
1984,Fall,1984-09-03,18700,12,3437,22149,14929,6591,72.8377025021496,NA,NA
1984,Fall,1984-09-04,18600,10,3381,21991,14735,6677,73.030991945007,NA,NA
1984,Fall,1984-09-05,18200,13,3330,21543,14639,6146,72.6663706767636,NA,NA
1984,Fall,1984-09-06,17500,13,3378,20891,11542,6349,73.122931608719,NA,NA
1984,Fall,1984-09-07,17600,14,3466,21080,11812,6318,72.5437812353572,NA,NA
1984,Fall,1984-09-08,18500,15,3426,21941,12950,6091,72.1415054233479,NA,NA
1984,Fall,1984-09-09,18700,14,3419,22133,15255,3978,71.9033056432605,NA,NA
1984,Fall,1984-09-10,17600,14,3539,21153,12612,5691,71.7541409955218,NA,NA
1984,Fall,1984-09-11,17800,14,3552,21366,13349,5217,73.2938526490842,NA,NA
1984,Fall,1984-09-12,18300,18,3518,21836,13446,5640,73.1153566688121,NA,NA
1984,Fall,1984-09-13,18800,21,3578,22399,14908,4791,71.2706584514939,NA,NA
1984,Fall,1984-09-14,18800,19,3584,22403,13330,6423,70.6741907205089,NA,NA
1984,Fall,1984-09-15,18800,20,3527,22347,13918,5829,70.125844962283,NA,NA
1984,Fall,1984-09-16,18800,21,3609,22430,13220,6610,69.843148657518,NA,NA
1984,Fall,1984-09-17,18100,21,3758,21879,14547,4782,68.4668785185919,NA,NA
1984,Fall,1984-09-18,18700,21,3725,22446,14620,5326,68.9609441523025,NA,NA
1984,Fall,1984-09-19,19400,24,3672,23096,15918,4728,70.5106653898154,NA,NA
1984,Fall,1984-09-20,19800,24,3727,23551,16178,4923,71.4018538140449,NA,NA
1984,Fall,1984-09-21,19800,22,3821,23643,17171,4072,72.53602217803,NA,NA
1984,Fall,1984-09-22,18800,21,3867,22688,15589,4749,70.9454231153037,NA,NA
1984,Fall,1984-09-23,18100,18,3943,22061,15025,4686,70.7199890455434,NA,NA
1984,Fall,1984-09-24,17300,17,4035,21352,14637,4415,70.77252469516,NA,NA
1984,Fall,1984-09-25,15700,17,4003,19720,12519,4951,70.0217629911482,NA,NA
1984,Fall,1984-09-26,14700,18,4006,18724,11387,5087,69.9055706747029,NA,NA
1984,Fall,1984-09-27,14600,19,3937,18556,11324,5032,70.707721192053,NA,NA
1984,Fall,1984-09-28,14300,19,3912,18231,10756,5275,71.0496942509216,NA,NA
1984,Fall,1984-09-29,14000,21,3878,17899,10581,5168,71.3502601987739,NA,NA
1984,Fall,1984-09-30,14500,20,3973,18493,9771,6572,71.9362148973316,NA,NA
1984,Fall,1984-10-01,15800,19,4678,20497,12963,5384,70.8154728855372,NA,NA
1984,Fall,1984-10-02,15700,19,4507,20226,13064,5062,72.7456438909239,NA,NA
1984,Fall,1984-10-03,15200,21,4362,19583,12816,4717,70.7020047268997,NA,NA
1984,Fall,1984-10-04,14500,20,4453,18973,12057,4866,70.9218242114203,NA,NA
1984,Fall,1984-10-05,14000,20,4543,18563,11846,4717,70.0339405273546,NA,NA
1984,Fall,1984-10-06,13800,20,4679,18499,11884,4615,69.1827733192269,NA,NA
1984,Fall,1984-10-07,14300,19,4801,19120,12293,4877,68.7122093774632,NA,NA
1984,Fall,1984-10-08,14100,20,4798,18918,11730,5238,69.1284852485368,NA,NA
1984,Fall,1984-10-09,14400,20,4647,19067,12196,4921,70.6609518891643,NA,NA
1984,Fall,1984-10-10,14000,21,4505,18526,12225,4401,69.6166062322377,NA,NA
1984,Fall,1984-10-11,14100,22,4631,18753,12449,5149,70.65695831898,NA,NA
1984,Fall,1984-10-12,13100,22,4796,17918,9809,6954,70.172008528937,NA,NA
1984,Fall,1984-10-13,13300,19,4844,18163,9989,7019,69.7553250240479,NA,NA
1984,Fall,1984-10-14,13800,19,5062,18881,8126,9650,68.1778723866249,NA,NA
1984,Fall,1984-10-15,13600,19,5030,18649,10716,6828,69.4160879838014,NA,NA
1984,Fall,1984-10-16,12500,20,5056,17576,11648,4078,68.7401665172092,NA,NA
1984,Fall,1984-10-17,13300,23,5928,19251,20091,3958,71.3855040903154,NA,NA
1984,Fall,1984-10-18,12600,20,6470,19090,20128,3810,70.0906571331172,NA,NA
1984,Fall,1984-10-19,12500,20,6386,18906,18071,5683,68.8150628136935,NA,NA
1984,Fall,1984-10-20,12600,20,6183,18803,17741,5910,70.6153743170041,NA,NA
1984,Fall,1984-10-21,12400,19,5499,17918,16814,5952,72.4660200080227,NA,NA
1984,Fall,1984-10-22,12400,20,4901,17321,10518,5003,71.9902674289507,NA,NA
1984,Fall,1984-10-23,12400,21,4630,17051,11202,4099,71.7382942040756,NA,NA
1984,Fall,1984-10-24,11900,18,4531,16449,10601,4098,72.8012937956465,NA,NA
1984,Fall,1984-10-25,11500,17,4262,15779,9948,4081,73.9872484538026,NA,NA
1984,Fall,1984-10-26,11100,17,4113,15230,8440,5040,74.8458036059577,NA,NA
1984,Fall,1984-10-27,11800,17,4047,15864,6828,7286,75.828984240962,NA,NA
1984,Fall,1984-10-28,11900,18,4099,16017,4826,10415,75.0860667834972,NA,NA
1984,Fall,1984-10-29,12200,18,4396,16614,7916,8087,75.1066902597283,NA,NA
1984,Fall,1984-10-30,12600,19,4071,16690,9232,6847,75.068358517044,NA,NA
1984,Fall,1984-10-31,12900,19,3942,16861,10712,5538,74.8535766733865,NA,NA
1984,Fall,1984-11-01,13200,19,3852,17071,10533,5927,73.8595694758621,NA,NA
1984,Fall,1984-11-02,12800,20,3738,16558,7713,7260,73.7388365292854,NA,NA
1984,Fall,1984-11-03,14000,21,3575,17596,9682,6615,76.0851767969042,NA,NA
1984,Fall,1984-11-04,13900,22,3526,17448,7188,8961,75.5140827855944,NA,NA
1984,Fall,1984-11-05,14300,23,3413,17736,7789,8935,74.8605173603468,NA,NA
1984,Fall,1984-11-06,14700,23,3353,18076,8105,8959,75.5436839969768,NA,NA
1984,Fall,1984-11-07,14600,23,3349,17972,8507,8453,76.4294191235109,NA,NA
1984,Fall,1984-11-08,14800,27,3605,18432,14477,8609,76.3070066222109,NA,NA
1984,Fall,1984-11-09,15800,23,3858,19681,16562,8002,76.6126434879531,NA,NA
1984,Fall,1984-11-10,16100,24,3542,19666,16733,9076,76.0346427842037,NA,NA
1984,Fall,1984-11-11,17000,27,3501,20528,18463,8208,76.1090400009958,NA,NA
1984,Fall,1984-11-12,17600,27,3482,21109,19372,7880,76.5105392497452,NA,NA
1984,Fall,1984-11-13,22500,34,4309,26843,23170,8498,76.767242253376,NA,NA
1984,Fall,1984-11-14,29500,26,4446,33972,30578,7990,76.7522275079289,NA,NA
1984,Fall,1984-11-15,34000,1657,3989,39646,34432,8213,74.4302329384195,NA,NA
1984,Fall,1984-11-16,34800,2186,3776,40762,38472,7581,72.498337116457,NA,NA
1984,Fall,1984-11-17,33700,2581,3729,40010,37998,7303,70.9820212979139,NA,NA
1984,Fall,1984-11-18,33900,3010,3675,40585,32794,8612,68.9778143840321,NA,NA
1984,Fall,1984-11-19,34500,3191,3647,41338,33508,8651,67.78366809666,NA,NA
1984,Fall,1984-11-20,33700,3255,3579,40534,32840,8465,65.7276228345778,NA,NA
1984,Fall,1984-11-21,32400,3184,3685,39269,31486,8268,66.5209577284091,NA,NA
1984,Fall,1984-11-22,32000,3045,3728,38773,30287,8971,65.8231849553224,NA,NA
1984,Fall,1984-11-23,32200,2807,3928,38935,30290,8901,65.7573239087562,NA,NA
1984,Fall,1984-11-24,31300,2453,4573,38326,32538,9196,65.1411307255152,NA,NA
1984,Fall,1984-11-25,33400,2310,5300,41010,35471,8897,66.2547415638078,NA,NA
1984,Fall,1984-11-26,37200,2522,4952,44674,39130,6896,64.372118821294407,NA,NA
1984,Fall,1984-11-27,36900,2589,4722,44211,37690,7823,59.9501523250729,NA,NA
1984,Fall,1984-11-28,37800,2786,5649,46235,44643,6282,65.5395172090181,NA,NA
1984,Fall,1984-11-29,38600,3351,5790,47741,42898,6381,58.156680263913,NA,NA
1984,Fall,1984-11-30,41200,3408,5212,49820,45233,6075,53.9657054868452,NA,NA
1985,Winter,1984-12-01,40500,2917,4929,48346,42164,7620,56.9773974605761,NA,NA
1985,Winter,1984-12-02,38300,2398,4508,45206,37491,9153,59.7901942191842,NA,NA
1985,Winter,1984-12-03,36900,2164,5231,44295,35747,9986,63.719864721533,NA,NA
1985,Winter,1984-12-04,36400,2420,5129,43949,36721,8616,65.6662480208238,NA,NA
1985,Winter,1984-12-05,38100,2930,5787,46817,39899,8256,66.4902788724013,NA,NA
1985,Winter,1984-12-06,39100,2870,5941,47911,41140,8109,66.4429054642783,NA,NA
1985,Winter,1984-12-07,39000,2590,5812,47402,40125,8565,66.352392069038,NA,NA
1985,Winter,1984-12-08,38200,2250,5477,45927,37841,8973,65.3700013312683,NA,NA
1985,Winter,1984-12-09,36500,1911,5267,43678,34819,9746,64.8203188014452,NA,NA
1985,Winter,1984-12-10,35100,1571,5494,42165,33605,9397,64.1632454425517,NA,NA
1985,Winter,1984-12-11,34900,1548,5557,42005,35354,7488,64.8330265407108,NA,NA
1985,Winter,1984-12-12,36300,2147,6113,44560,36183,9214,63.6487687971902,NA,NA
1985,Winter,1984-12-13,38400,2298,6151,46849,37047,7602,58.5508780784323,NA,NA
1985,Winter,1984-12-14,38400,1886,6144,46430,35781,8449,51.4100970484316,NA,NA
1985,Winter,1984-12-15,37200,1397,6186,44783,33752,8831,54.5316619841532,NA,NA
1985,Winter,1984-12-16,36700,1177,7060,44937,37244,8588,59.9080917478217,NA,NA
1985,Winter,1984-12-17,35800,37,7287,43124,35317,8702,58.9954147563584,NA,NA
1985,Winter,1984-12-18,34700,38,6232,40970,32721,9194,59.2854332608504,NA,NA
1985,Winter,1984-12-19,33200,42,6865,40107,31865,9187,60.9573745382973,NA,NA
1985,Winter,1984-12-20,32100,40,6934,39074,29618,10401,63.480881396123,NA,NA
1985,Winter,1984-12-21,31100,39,6826,37965,25147,10718,64.7190073512449,NA,NA
1985,Winter,1984-12-22,29400,38,6749,36187,24133,9954,63.4183809935187,NA,NA
1985,Winter,1984-12-23,27800,38,6482,34320,21705,10565,62.6324246056899,NA,NA
1985,Winter,1984-12-24,26700,38,5994,32732,20256,10426,62.6392469937503,NA,NA
1985,Winter,1984-12-25,25000,39,5542,30581,17968,10613,63.0008895241214,NA,NA
1985,Winter,1984-12-26,23900,40,6021,29961,21019,6942,64.4312031202604,NA,NA
1985,Winter,1984-12-27,23300,41,5594,28935,23109,4506,65.3349727221649,NA,NA
1985,Winter,1984-12-28,22700,42,6536,29278,22671,5287,66.2561979175711,NA,NA
1985,Winter,1984-12-29,21900,42,6729,28671,22963,4553,64.6441554162687,NA,NA
1985,Winter,1984-12-30,21100,42,6632,27774,20328,6341,64.0175857833747,NA,NA
1985,Winter,1984-12-31,20600,42,6154,26796,19323,6418,65.99321543241,NA,NA
1985,Winter,1985-01-01,20500,43,5576,26119,19402,5132,67.7861979390812,NA,NA
1985,Winter,1985-01-02,20100,44,5954,26098,19747,4816,68.7731898413447,NA,NA
1985,Winter,1985-01-03,19900,45,5379,25324,17928,5796,70.7142299084325,NA,NA
1985,Winter,1985-01-04,19400,45,5740,25185,16888,6747,72.2615655413084,NA,NA
1985,Winter,1985-01-05,18500,46,5532,24078,15884,6694,72.7820533970749,NA,NA
1985,Winter,1985-01-06,17300,46,5198,22544,14963,7392,73.6494979548943,NA,NA
1985,Winter,1985-01-07,17100,52,4507,21659,14422,7098,74.8793790157465,NA,NA
1985,Winter,1985-01-08,17400,51,4714,22165,17886,6146,75.553925116619,NA,NA
1985,Winter,1985-01-09,17700,49,4979,22728,18171,6474,75.1660474053399,NA,NA
1985,Winter,1985-01-10,18200,52,4735,22987,20647,5625,73.5581829325189,NA,NA
1985,Winter,1985-01-11,18300,47,4486,22833,19889,4968,72.2192263501267,NA,NA
1985,Winter,1985-01-12,18100,46,4437,22583,19383,5274,70.8679862200053,NA,NA
1985,Winter,1985-01-13,17700,46,4294,22040,16480,5628,70.2293042679897,NA,NA
1985,Winter,1985-01-14,17700,48,3882,21630,16245,5503,69.8199696260313,NA,NA
1985,Winter,1985-01-15,17400,48,3735,21183,14478,5505,69.748483066506,NA,NA
1985,Winter,1985-01-16,17300,48,4399,21747,14979,5618,69.7753341091604,NA,NA
1985,Winter,1985-01-17,16800,48,4450,21298,15091,5057,70.7322047195844,NA,NA
1985,Winter,1985-01-18,16300,49,4423,20772,14091,5581,71.3224291577968,NA,NA
1985,Winter,1985-01-19,16400,48,4418,20866,13696,6070,72.1759473731009,NA,NA
1985,Winter,1985-01-20,16000,47,4330,20377,12827,6450,72.6823605379792,NA,NA
1985,Winter,1985-01-21,15700,48,4006,19754,13730,4974,72.2750206557694,NA,NA
1985,Winter,1985-01-22,15500,49,3772,19321,13457,4814,72.3910975289813,NA,NA
1985,Winter,1985-01-23,15100,50,4352,19502,14309,4193,71.6460776922105,NA,NA
1985,Winter,1985-01-24,14900,50,4430,19380,13459,4921,71.2303402774555,NA,NA
1985,Winter,1985-01-25,14800,50,4453,19303,12664,5639,70.3501105258672,NA,NA
1985,Winter,1985-01-26,14500,50,4411,18961,11873,6088,69.7734781039806,NA,NA
1985,Winter,1985-01-27,14600,50,4204,18854,10967,6937,69.7879531667919,NA,NA
1985,Winter,1985-01-28,14500,51,3834,18385,10991,6559,69.6740124252464,NA,NA
1985,Winter,1985-01-29,14400,53,3672,18125,11336,6184,70.6410711973858,NA,NA
1985,Winter,1985-01-30,14300,52,4211,18563,11364,6594,71.8754746239947,NA,NA
1985,Winter,1985-01-31,14100,52,4299,18451,11480,6416,73.5602060161264,NA,NA
1985,Winter,1985-02-01,14300,52,4355,18707,11643,6509,75.3250621227703,NA,NA
1985,Winter,1985-02-02,14300,51,4333,18684,11745,6727,73.3006318062755,NA,NA
1985,Winter,1985-02-03,14600,49,4060,18709,11726,6541,76.0312959361594,NA,NA
1985,Winter,1985-02-04,14700,49,3528,18277,11493,6342,76.251140878395,NA,NA
1985,Winter,1985-02-05,14500,48,3126,17674,11260,5972,75.0009401033674,NA,NA
1985,Winter,1985-02-06,14900,48,3580,18528,10972,7114,73.4196218923884,NA,NA
1985,Winter,1985-02-07,14500,50,3657,18207,10068,7296,72.6582529528231,NA,NA
1985,Winter,1985-02-08,16900,576,8353,25829,23577,6853,73.1579896982341,NA,NA
1985,Winter,1985-02-09,28300,1730,9676,39706,39516,6568,72.5791803249719,NA,NA
1985,Winter,1985-02-10,33500,1146,7068,41714,39434,8708,71.3217297474266,NA,NA
1985,Winter,1985-02-11,30200,29,5458,35687,35048,7067,69.0964601867538,NA,NA
1985,Winter,1985-02-12,25400,28,4808,30236,29727,6880,66.029081731429,NA,NA
1985,Winter,1985-02-13,22200,29,4987,27216,20584,7559,65.7188869499915,NA,NA
1985,Winter,1985-02-14,19500,35,4738,24273,15626,7797,66.0191221815466,NA,NA
1985,Winter,1985-02-15,17500,31,4354,21885,12173,8862,66.8418388360135,NA,NA
1985,Winter,1985-02-16,15900,30,3861,19791,9542,9399,67.4617151651821,NA,NA
1985,Winter,1985-02-17,15700,30,3616,19346,10632,7864,68.9470889461186,NA,NA
1985,Winter,1985-02-18,15800,30,3295,19125,10948,7327,69.5491145209911,NA,NA
1985,Winter,1985-02-19,15600,30,3011,18641,10656,7135,69.4276148979742,NA,NA
1985,Winter,1985-02-20,16000,30,2975,19005,11338,6817,70.0073692147228,NA,NA
1985,Winter,1985-02-21,16500,30,3380,19910,11347,7663,68.6131172743434,NA,NA
1985,Winter,1985-02-22,17300,30,3639,20969,11849,8220,67.475643950905,NA,NA
1985,Winter,1985-02-23,17600,30,3616,21246,11604,8742,67.9028003945586,NA,NA
1985,Winter,1985-02-24,17500,29,3480,21009,11322,8787,67.9368586157722,NA,NA
1985,Winter,1985-02-25,17200,30,3181,20411,10428,9083,68.2832715544338,NA,NA
1985,Winter,1985-02-26,17300,30,2867,20197,10939,8358,68.7007243032688,NA,NA
1985,Winter,1985-02-27,17200,31,3055,20286,10839,8547,69.2070733587199,NA,NA
1985,Winter,1985-02-28,16700,79,3071,19850,10482,8468,70.3758069140333,NA,NA
1985,Spring,1985-03-01,15100,51,3039,18190,9551,7976,72.4362923122291,NA,NA
1985,Spring,1985-03-02,14900,32,2926,17858,5227,11918,75.6106009610288,NA,NA
1985,Spring,1985-03-03,13600,30,3055,16685,5375,10597,73.6213168542307,NA,NA
1985,Spring,1985-03-04,13000,30,2989,16019,5633,10017,71.3006431982098,NA,NA
1985,Spring,1985-03-05,13300,0,2972,16272,4859,10994,74.711120398187,NA,NA
1985,Spring,1985-03-06,13200,0,3018,16218,7387,10131,75.1927837906164,NA,NA
1985,Spring,1985-03-07,14400,0,3910,18310,9998,10529,75.7892102106153,NA,NA
1985,Spring,1985-03-08,16300,0,3988,20288,12015,10440,75.805925203148007,NA,NA
1985,Spring,1985-03-09,16800,0,3636,20436,11833,10426,74.6031831452541,NA,NA
1985,Spring,1985-03-10,17200,0,3828,21028,13063,10533,74.7670090890326,NA,NA
1985,Spring,1985-03-11,17400,0,5436,22836,12895,10453,74.1494014799066,NA,NA
1985,Spring,1985-03-12,18800,0,4663,23463,12962,10096,73.4984061768244,NA,NA
1985,Spring,1985-03-13,18100,0,4060,22160,13403,8302,72.8106880936915,NA,NA
1985,Spring,1985-03-14,16600,0,3915,20515,12038,7972,71.5522679374976,NA,NA
1985,Spring,1985-03-15,15100,0,3756,18856,11415,6191,71.6611726553929,NA,NA
1985,Spring,1985-03-16,13900,0,3522,17422,9937,6185,73.0318059776182,NA,NA
1985,Spring,1985-03-17,13000,0,3434,16434,9238,5846,71.8135025569977,NA,NA
1985,Spring,1985-03-18,12500,0,3454,15954,8873,8883,69.6324432513763,NA,NA
1985,Spring,1985-03-19,12600,0,3499,16099,9960,7891,70.6959035945374,NA,NA
1985,Spring,1985-03-20,12500,0,3397,15897,9255,8394,69.7550708168416,NA,NA
1985,Spring,1985-03-21,12100,0,3313,15413,8543,8572,69.5175713501721,NA,NA
1985,Spring,1985-03-22,11600,0,3072,14672,7722,8602,70.177203900513,NA,NA
1985,Spring,1985-03-23,11300,0,2957,14257,3047,9710,69.1594183138181,NA,NA
1985,Spring,1985-03-24,11300,0,2971,14271,3739,8982,70.3687185285971,NA,NA
1985,Spring,1985-03-25,11500,0,3090,14590,6313,6727,72.1379423495172,NA,NA
1985,Spring,1985-03-26,10800,0,2901,13701,5640,6461,73.2366897919046,NA,NA
1985,Spring,1985-03-27,12600,0,4223,16823,14365,6875,72.3577635821368,NA,NA
1985,Spring,1985-03-28,14900,0,5476,20376,18866,7252,74.7607622070269,NA,NA
1985,Spring,1985-03-29,16300,0,4955,21255,19895,7102,71.6786888554868,NA,NA
1985,Spring,1985-03-30,16600,0,4666,21266,20127,6881,70.1997341376566,NA,NA
1985,Spring,1985-03-31,16300,0,4396,20696,19530,6858,68.4199301394928,NA,NA
1985,Spring,1985-04-01,15700,0,4218,19918,12708,6835,68.4263224383572,NA,NA
1985,Spring,1985-04-02,14800,0,3823,18623,9742,7131,69.692195232877907,NA,NA
1985,Spring,1985-04-03,14200,0,3484,17684,9677,6257,71.5268863835158,NA,NA
1985,Spring,1985-04-04,14200,0,3273,17473,9120,6553,71.9991104089262,NA,NA
1985,Spring,1985-04-05,13900,0,3101,17001,8423,6778,73.3236285931713,NA,NA
1985,Spring,1985-04-06,13300,0,3035,16335,7974,6561,74.9727075012398,NA,NA
1985,Spring,1985-04-07,13300,0,3323,16623,8270,6553,75.8612613854686,NA,NA
1985,Spring,1985-04-08,12900,0,3481,16381,8010,6521,75.3426153635187,NA,NA
1985,Spring,1985-04-09,12700,0,3312,16012,7129,7033,75.1998940507892,NA,NA
1985,Spring,1985-04-10,12800,0,3164,15964,7505,6609,75.8355019120136,NA,NA
1985,Spring,1985-04-11,12400,0,3115,15515,5957,7708,75.9563865851497,NA,NA
1985,Spring,1985-04-12,11700,0,3118,14818,5282,7686,74.4954092929625,NA,NA
1985,Spring,1985-04-13,11600,0,3211,14811,5389,7522,71.6752541428963,NA,NA
1985,Spring,1985-04-14,11300,0,3252,14552,4273,8379,72.2928678257656,NA,NA
1985,Spring,1985-04-15,11000,0,3415,14415,4269,8246,71.78520595107,NA,NA
1985,Spring,1985-04-16,12700,0,3226,15926,8092,7481,77.6375944824946,NA,NA
1985,Spring,1985-04-17,13900,0,3250,17150,8657,8140,77.3682065217898,NA,NA
1985,Spring,1985-04-18,13300,0,3484,16784,6876,9555,74.4404414180868,NA,NA
1985,Spring,1985-04-19,13800,0,3589,17389,7721,9315,76.0909393980385,NA,NA
1985,Spring,1985-04-20,13600,0,3557,17157,7542,9262,75.8986304438441,NA,NA
1985,Spring,1985-04-21,13100,0,3574,16674,5599,9175,75.7616893664536,NA,NA
1985,Spring,1985-04-22,13300,0,3674,16974,6488,8586,76.015635941908,NA,NA
1985,Spring,1985-04-23,13200,0,3415,16615,6046,8669,76.5043147957938,NA,NA
1985,Spring,1985-04-24,12100,0,3131,15231,4920,8361,76.2111206537918,NA,NA
1985,Spring,1985-04-25,11100,0,3078,14178,6043,6185,75.9290336788294,NA,NA
1985,Spring,1985-04-26,10500,0,3266,13766,4252,7564,77.6446745306875,NA,NA
1985,Spring,1985-04-27,9800,0,3308,13108,4515,6643,77.8360032312921,NA,NA
1985,Spring,1985-04-28,9170,0,3035,12205,4118,6087,78.0216076477121,NA,NA
1985,Spring,1985-04-29,9610,0,3123,12733,4974,5759,79.0944365334335,NA,NA
1985,Spring,1985-04-30,9880,0,3031,12911,5812,5099,78.3160385043466,NA,NA
1985,Spring,1985-05-01,10200,0,2925,13125,5148,5977,78.2724479932693,NA,NA
1985,Spring,1985-05-02,10700,0,2948,13648,5871,5777,78.3043218740527,NA,NA
1985,Spring,1985-05-03,11600,0,2944,14544,6664,5830,79.1394922020152,NA,NA
1985,Spring,1985-05-04,12200,0,2898,15098,6998,6000,78.4845800054645,NA,NA
1985,Spring,1985-05-05,12000,0,3000,15000,6116,6784,78.2066918046955,NA,NA
1985,Spring,1985-05-06,12000,0,3127,15127,6459,6568,77.4335210171764,NA,NA
1985,Spring,1985-05-07,12300,0,2901,15201,7037,6014,81.0055942874885,NA,NA
1985,Spring,1985-05-08,12600,0,2802,15402,7551,5701,81.5047183984271,NA,NA
1985,Spring,1985-05-09,13100,0,2774,15874,7954,5720,81.5930889142754,NA,NA
1985,Spring,1985-05-10,13500,0,2797,16297,8412,5685,81.4500492211208,NA,NA
1985,Spring,1985-05-11,14000,0,2838,16838,8724,5864,81.1281592229881,NA,NA
1985,Spring,1985-05-12,14100,0,2993,17093,8936,5857,78.6904894384158,NA,NA
1985,Spring,1985-05-13,14200,0,3029,17229,8542,6387,77.509537433402,NA,NA
1985,Spring,1985-05-14,13800,0,2837,16637,6438,7849,76.5777113723977,NA,NA
1985,Spring,1985-05-15,13300,0,2704,16004,6688,6966,76.2735265598693,NA,NA
1985,Spring,1985-05-16,12900,0,2587,15487,5878,7209,77.4570993669992,NA,NA
1985,Spring,1985-05-17,15100,0,2491,17591,8040,7101,80.5692820854119,NA,NA
1985,Spring,1985-05-18,15000,0,2461,17461,7142,7869,79.1766514602984,NA,NA
1985,Spring,1985-05-19,14600,0,2450,17050,6701,7849,78.6440365621548,NA,NA
1985,Spring,1985-05-20,13200,0,2568,15768,5379,7839,79.5860546416041,NA,NA
1985,Spring,1985-05-21,13200,0,2461,15661,6772,6339,80.2094817651325,NA,NA
1985,Spring,1985-05-22,12900,0,2331,15231,6777,5854,80.3883613206515,NA,NA
1985,Spring,1985-05-23,12800,0,2206,15006,7031,5325,80.6190541952579,NA,NA
